SKU,SKU Type,Product ID Type,Product ID,Product Title,Cost Price,Currency,Master Quantity,Product Description,Bullet Point 1,Bullet Point 2,Bullet Point 3,Bullet Point 4,Bullet Point 5,Variation Item,Item Specifics Name 12,Item Specifics Value 12,Item Specifics Name 13,Item Specifics Value 13,Item Specifics Name 14,Item Specifics Value 14,Item Specifics Name 15,Item Specifics Value 15,Ktype,Make|Model|Year|Variant|Type|Notes,Ktype Notes,Rakuten Account Code,Rakuten Title,Rakuten Description,Rakuten Tagline,Rakuten Standard Price,Rakuten Sale Price,Rakuten Category,Rakuten Shipping Profile,TradeMe Account Code,TradeMe Product Name,TradeMe Description,TradeMe Category,TradeMe BuyNow Price,TradeMe Duration,TradeMe Shipping Profile Code,CDiscount Account Code,CDiscount Product Title,CDiscount Description,CDiscount Category,CDiscount Price,CDiscount RRP,CDiscount EAN,CDiscount Lead Days,CDiscount Launch Quantity,CDiscount Shipping Profile,FNAC Account Code,FNAC Product Title,FNAC Description,FNAC Price,Game Account Code,Game Product Title,Game Description,Game Tagline,Game Standard Price,Game Category,Webstore Account ID,Webstore Product Title,Launch Quantity,Webstore Brand Name,Product Type,Webstore Standard Price,Webstore Sale Price,Webstore Sale Start Date,Webstore Sale End Date,Webstore Category1,Webstore Category2,Webstore Category3,Webstore Category4,Webstore Category5,Webstore Category6,Webstore Category7,Webstore Category8,Webstore Category9,Webstore Category10,Webstore BulletPoint1,Webstore BulletPoint2,Webstore BulletPoint3,Webstore BulletPoint4,Webstore BulletPoint5,Webstore BulletPoint6,Webstore BulletPoint7,Webstore BulletPoint8,Webstore BulletPoint9,Webstore BulletPoint10,Webstore Custom Text 1,Webstore Custom Text 2,Webstore Custom Text 3,Webstore Custom Text 4,Webstore Custom Text 5,Webstore Custom Text 6,Webstore Custom Text 7,Webstore Custom Text 8,Webstore Custom Text 9,Webstore Custom Text 10,Webstore Custom Number 1,Webstore Custom Number 2,Webstore Custom Number 3,Webstore Custom Number 4,Webstore Custom Number 5,Webstore Custom Number 6,Webstore Custom Number 7,Webstore Custom Number 8,Webstore Custom Number 9,Webstore Custom Number 10,Webstore SearchTerms1,Webstore SearchTerms2,Webstore SearchTerms3,Webstore SearchTerms4,Webstore SearchTerms5,Webstore Include Bullet Points from Basic Details,Webstore Include Description from Basic Details,Webstore Product Description,Eligible for Gift wrap,Eligible for Gift message,Lead time to ship,Date Available To Ship,Webstore Accessory Items,Variation Theme,Relationship,Parent SKU,Size,Colour,Custom Variation Name 1,Custom Variation Value 1,Custom Variation Name 2,Custom Variation Value 2,Custom Variation Name 3,Custom Variation Value 3,Custom Variation Name 4,Custom Variation Value 4,Custom Variation Name 5,Custom Variation Value 5,Master SKU,Quantity For Bundle SKU,Main Image,Swatch Image,Additional Image 1,Additional Image 2,Additional Image 3,Additional Image 4,Additional Image 5,Additional Image 6,Additional Image 7,Additional Image 8
160187,Master SKU,EAN,5052979711055,Peridot cluster pendant necklace by Mounir,,GBP,1,"<p>This decadent piece features a cluster of gleaming peridot stones on an elegant 14kt gold filled chain.&nbsp;</p>

<p>Details<br />
&bull; 14kt gold filled<br />
&bull; Peridot<br />
&bull; Pendant: 1.7cm x 0.8cm<br />
&bull; Chain: 16in with 1.5in extension</p>
",,,,,,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Peridot cluster pendant necklace by Mounir,0,,,65.00,65.00,03/16/2020 00:00:00,03/16/2020 00:00:00,47,45,169,,,,,,,|47|45|169|,,,,,14kt gold filled and peridot,,,,,,Mounir,"Pendant: 1.7cm x 0.8cm, chain: 16in with 1.5in extension",,,,,,,,,348,,,,,,,,,,Peridot cluster pendant necklace by Mounir 14kt gold filled,chain clusters necklaces jewellery jewels jewel,semi semi-precious stone stones green lime,fashion accessory accessories adornment,gold-filled,,,"<p>This decadent piece features a cluster of gleaming peridot stones on an elegant 14kt gold filled chain.&nbsp;</p>

<p>Details<br>
• 14kt gold filled<br>
• Peridot<br>
• Pendant: 1.7cm x 0.8cm<br>
• Chain: 16in with 1.5in extension</p>
",,,0,2020/03/16 00:00:00,"160188,160189,160190,160191,160192,160193,160194",,,,,,,,,,,,,,,,,,https://s3-eu-west-1.amazonaws.com/clientfileuploads/prod_image/26/productimages/160187.jpg,,,,,,,,,
160188,Master SKU,EAN,5052979711062,Pearl cluster pendant necklace by Mounir,,GBP,1,"<p>This decadent piece features a cluster of gleaming freshwater pearls on an elegant 14kt gold filled chain.&nbsp;</p>

<p>Details<br />
&bull; 14kt gold filled<br />
&bull; Pearl<br />
&bull; Pendant: 1.7cm x 0.8cm<br />
&bull; Chain: 16in with 1.5in extension</p>
",,,,,,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Pearl cluster pendant necklace by Mounir,0,,,65.00,65.00,03/16/2020 00:00:00,03/16/2020 00:00:00,47,45,169,,,,,,,|47|45|169|,,,,,14kt gold filled and pearl,,,,,,Mounir,"Pendant: 1.7cm x 0.8cm, chain: 16in with 1.5in extension",,,,,,,,,188,,,,,,,,,,Pearl cluster pendant necklace by Mounir pearls clusters,pendents necklaces semi semi-precious stone stones,freshwater 14kt gold filled chain gold-filled Karat,jewellery jewels jewel adornment fashion accessory accessories,,,,"<p>This decadent piece features a cluster of gleaming freshwater pearls on an elegant 14kt gold filled chain.&nbsp;</p>

<p>Details<br>
• 14kt gold filled<br>
• Pearl<br>
• Pendant: 1.7cm x 0.8cm<br>
• Chain: 16in with 1.5in extension</p>
",,,0,2020/03/16 00:00:00,"160187,160189,160190,160191,160191,160193,160194",,,,,,,,,,,,,,,,,,https://s3-eu-west-1.amazonaws.com/clientfileuploads/prod_image/26/productimages/160188.jpg,,,,,,,,,
160189,Master SKU,EAN,5052979711079,Pink tourmaline cluster pendant necklace by Mounir,,GBP,1,<div>This decadent piece features a cluster of gleaming pink tourmaline stones on an elegant 14kt gold-filled chain.&nbsp;</div><div><br></div><div>Details</div><div>• 14kt gold-filled</div><div>• Pink tourmaline</div><div>• Pendant: 1.7cm x 0.8cm</div><div>• Chain: 16in with 1.5in extension</div>,,,,,,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Pink tourmaline cluster pendant necklace by Mounir,0,,,65.00,65.00,03/18/2020 09:29:56,31-December-2018,47,45,169,,,,,,,|47|45|169|,,,,,14kt gold-filled and pink tourmaline,,,,,,Mounir,"Pendant: 1.7cm x 0.8cm, chain: 16in with 1.5in extension",,,,,,,,,300,,,,,,,,,,Pink tourmaline cluster pendant necklace by Mounir,purple golden 14kt gold-filled gold filled fill clusters neck lace necklaces,semi precious semi-precious stones stone chain,jewellery jewels jewel adornment fashion accessory accessories,pendants,,true,<div>This decadent piece features a cluster of gleaming pink tourmaline stones on an elegant 14kt gold-filled chain.&nbsp;</div><div><br></div><div>Details</div><div>• 14kt gold-filled</div><div>• Pink tourmaline</div><div>• Pendant: 1.7cm x 0.8cm</div><div>• Chain: 16in with 1.5in extension</div>,,,0,2020/03/18 09:29:56,"160187,160188,160190,160191,160192,160193,160194",,,,,,,,,,,,,,,,,,https://s3-eu-west-1.amazonaws.com/clientfileuploads/prod_image/26/productimages/160189.jpg,,,,,,,,,
160190,Master SKU,EAN,5052979711086,Almond pendant necklace by Mounir,,GBP,1,"<div>Combining a simple almond shape with a delicate textured finish, this classic gold vermeil necklace is a perfect piece for elegant everyday wear.&nbsp;</div><div><br></div><div>Details</div><div>• Gold-plated sterling silver (vermeil)</div><div>• Pendant: 1.7cm x 1.2cm</div><div>• Chain: 16in with 1.5in extension</div>",,,,,,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Almond pendant necklace by Mounir,0,,,75.00,75.00,03/18/2020 09:37:36,31-December-2018,47,45,169,,,,,,,|47|45|169|,,,,,Gold-plated sterling silver (vermeil),,,,,,Mounir,"Pendant: 1.7cm x 1.2cm, chain: 16in with 1.5in extension",,,,,,,,,888,,,,,,,,,,Almond pendant necklace by Mounir Gold-plated sterling silver (vermeil),gold golden plated plate neck lace necklaces,textured texture everyday wear jewellery jewels jewel,fashion accessory accessories,,,true,"<div>Combining a simple almond shape with a delicate textured finish, this classic gold vermeil necklace is a perfect piece for elegant everyday wear.&nbsp;</div><div><br></div><div>Details</div><div>• Gold-plated sterling silver (vermeil)</div><div>• Pendant: 1.7cm x 1.2cm</div><div>• Chain: 16in with 1.5in extension</div>",,,0,2020/03/18 09:37:36,"160191,160192,160193,160194,160196,160187,160188,160189",,,,,,,,,,,,,,,,,,https://s3-eu-west-1.amazonaws.com/clientfileuploads/prod_image/26/productimages/160190.jpg,,,,,,,,,
160191,Master SKU,EAN,5052979711093,Sterling silver almond pendant necklace by Mounir,,GBP,2,"<div>Combining a simple almond shape with a delicate textured finish, this classic sterling silver necklace is a perfect piece for elegant everyday wear.&nbsp;</div><div><br></div><div>Details</div><div>• Sterling silver</div><div>• Pendant: 1.7cm x 1.2cm</div><div>• Chain: 16in with 1.5in extension</div>",,,,,,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Sterling silver almond pendant necklace by Mounir,0,,,50.00,50.00,03/18/2020 00:00:00,12/31/2018 00:00:00,47,45,169,,,,,,,|47|45|169|,,,,,Sterling silver,,,,,,Mounir,"Pendant: 1.7cm x 1.2cm, chain: 16in with 1.5in extension",,,,,,,,,300,,,,,,,,,,Sterling silver almond pendant necklace by Mounir,neck laces necklaces shape shapes texture textured,jewellery accessory accessories jewels jewel fashion,metal,,,true,"<div>Combining a simple almond shape with a delicate textured finish, this classic sterling silver necklace is a perfect piece for elegant everyday wear.&nbsp;</div><div><br></div><div>Details</div><div>• Sterling silver</div><div>• Pendant: 1.7cm x 1.2cm</div><div>• Chain: 16in with 1.5in extension</div>",,,0,2020/03/18 00:00:00,"160190,160192,160193,160194,160196,160187,160188,160189",,,,,,,,,,,,,,,,,,https://s3-eu-west-1.amazonaws.com/clientfileuploads/prod_image/26/productimages/160191.jpg,,,,,,,,,
160192,Master SKU,EAN,5052979711109,Ornate pearl pendant necklace by Mounir,,GBP,1,"<div>Crafted by hand in Mounir’s London studios, textured gold vermeil plays host to a glistening pearl to create this timelessly elegant pendant on a gold vermeil chain.</div><div><br></div><div>Details</div><div>• 18kt gold-plated sterling silver (vermeil)</div><div>• Pearl</div><div>• Pendant: 0.8cm x 0.8cm</div><div>• Chain: 16in with 1.5in extension</div>",,,,,,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Ornate pearl pendant necklace by Mounir,0,,,75.00,75.00,03/18/2020 10:17:17,31-December-2018,47,45,169,,,,,,,|47|45|169|,,,,,18kt gold-plated sterling silver (vermeil) and pearl,,,,,,Mounir,"Pendant: 0.8cm x 0.8cm, chain: 16in with 1.5in extension",,,,,,,,,165,,,,,,,,,,Ornate pearl pendant necklace by Mounir pearls neck lace necklaces,textured texture timeless time less timelessly chain,jewellery accessory accessories jewels jewel fashion,semi semi-precious stones stone,18kt gold-plated sterling silver (vermeil) gold plated golden,,true,"<div>Crafted by hand in Mounir’s London studios, textured gold vermeil plays host to a glistening pearl to create this timelessly elegant pendant on a gold vermeil chain.</div><div><br></div><div>Details</div><div>• 18kt gold-plated sterling silver (vermeil)</div><div>• Pearl</div><div>• Pendant: 0.8cm x 0.8cm</div><div>• Chain: 16in with 1.5in extension</div>",,,0,2020/03/18 10:17:17,"160190,160191,160193,160194,160196,160189,160188,160187",,,,,,,,,,,,,,,,,,https://s3-eu-west-1.amazonaws.com/clientfileuploads/prod_image/26/productimages/160192.jpg,,,,,,,,,
160193,Master SKU,EAN,5052979711116,Baroque pearl statement necklace by Mounir,,GBP,1,<div>This intricate statement necklace combines textured almond hoops of gold vermeil with unique baroque pearls to stunning effect.&nbsp;</div><div><br></div><div>Details</div><div>• 18kt gold-plated sterling silver (vermeil)</div><div>• Pearl</div><div>• Dimensions: length 40in</div>,,,,,,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Baroque pearl statement necklace by Mounir,0,,,500.00,500.00,03/18/2020 00:00:00,12/31/2018 00:00:00,47,45,169,,,,,,,|47|45|169|,,,,,18kt gold-plated sterling silver (vermeil) and pearl,,,,,,Mounir,Length 40in,,,,,,,,,80,,,,,,,,,,Baroque pearl statement necklace by Mounir pearls neck lace necklaces,intricate texture textured hoops hoop 18kt gold-plated sterling silver (vermeil),karat gold plate golden plated jewellery jewels jewel,fashion accessory accessories semi semi-precious,stone stones,,true,<div>This intricate statement necklace combines textured almond hoops of gold vermeil with unique baroque pearls to stunning effect.&nbsp;</div><div><br></div><div>Details</div><div>• 18kt gold-plated sterling silver (vermeil)</div><div>• Pearl</div><div>• Dimensions: length 40in</div>,,,0,2020/03/18 00:00:00,"160194,160196,160192,160191,160190,160189,160188,160187",,,,,,,,,,,,,,,,,,https://s3-eu-west-1.amazonaws.com/clientfileuploads/prod_image/26/productimages/160193.jpg,,,,,,,,,
160194,Master SKU,EAN,5052979711123,Hammered almond sterling silver necklace by Mounir,,GBP,1,"<div>Textured sterling silver almond hoops come together to create this refined necklace, crafted by hand in Mounir’s London studios.&nbsp;</div><div><br></div><div>Details</div><div>• Sterling silver</div><div>• Dimensions: length 17in x width 1.6cm</div>",,,,,,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Hammered almond sterling silver necklace by Mounir,0,,,395.00,395.00,03/18/2020 11:13:08,31-December-2018,47,45,169,,,,,,,|47|45|169|,,,,,Sterling silver,,,,,,Mounir,Length 17in x width 1.6cm,,,,,,,,,200,,,,,,,,,,Hammered almond sterling silver necklace by Mounir,necklaces jewellery jewels jewel fashion accessory accessories,textured texture metal london,,,,true,"<div>Textured sterling silver almond hoops come together to create this refined necklace, crafted by hand in Mounir’s London studios.&nbsp;</div><div><br></div><div>Details</div><div>• Sterling silver</div><div>• Dimensions: length 17in x width 1.6cm</div>",,,0,2020/03/18 11:13:08,"160196,160193,160192,160191,160190,160189,160188,160187",,,,,,,,,,,,,,,,,,https://s3-eu-west-1.amazonaws.com/clientfileuploads/prod_image/26/productimages/160194.jpg,,,,,,,,,
160195,Master SKU,EAN,5052979711130,9kt gold ruby drop stud earrings by Mounir,,GBP,1,<div>The sculptural curve of these 9kt gold stud earrings is finished with a brilliant drop of ruby.</div><div><br></div><div>Details</div><div>• 9kt gold</div><div>• Ruby</div><div>• 9kt gold-filled earring posts</div><div>• Dimensions: height 1.8cm x width 0.1cm</div><div>• Ruby size 2mm</div>,,,,,,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,9kt gold ruby drop stud earrings by Mounir,0,,,175.00,175.00,03/18/2020 11:19:36,31-December-2018,46,45,169,,,,,,,|46|45|169|,,,,,9kt gold and ruby,,,,,,Mounir,"Height 1.8cm x width 0.1cm, ruby size 2mm",,,,,,,,,133,,,,,,,,,,9kt gold ruby drop stud earrings by Mounir precious semi-precious semi stone stones,gemstones gemstone karat drops studs ear earring jewellery,jewels jewel fashion accessory accessories,sculptural curve,,,true,<div>The sculptural curve of these 9kt gold stud earrings is finished with a brilliant drop of ruby.</div><div><br></div><div>Details</div><div>• 9kt gold</div><div>• Ruby</div><div>• 9kt gold-filled earring posts</div><div>• Dimensions: height 1.8cm x width 0.1cm</div><div>• Ruby size 2mm</div>,,,0,2020/03/18 11:19:36,"160197,160145,160146,160147,160148,160149,160150",,,,,,,,,,,,,,,,,,https://s3-eu-west-1.amazonaws.com/clientfileuploads/prod_image/26/productimages/160195.jpg,,,,,,,,,
160196,Master SKU,EAN,5052979711147,9kt gold row drop ruby necklace by Mounir,,GBP,1,<div>The 9kt gold sweep of this eye-catching necklace is adorned with a brilliant drop of red ruby.</div><div><br></div><div>Details</div><div>• 9kt gold</div><div>• Ruby</div><div>• Pendant: 3.7cm</div><div>• Chain: 16in</div><div>• Ruby size 2mm</div>,,,,,,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,9kt gold row drop ruby necklace by Mounir,0,,,250.00,250.00,03/18/2020 11:28:27,31-December-2018,47,45,45,,,,,,,|47|45|45|,,,,,9kt gold and ruby,,,,,,Mounir,"Pendant: 3.7cm, chain: 16in, ruby size 2mm",,,,,,,,,156,,,,,,,,,,9kt gold row drop ruby necklace by Mounir drops neck lace necklaces,jewellery jewels jewel fashion accessory accessories,adorn adornment semi precious semi-precious,stone stones chain pendant pendent,,,true,<div>The 9kt gold sweep of this eye-catching necklace is adorned with a brilliant drop of red ruby.</div><div><br></div><div>Details</div><div>• 9kt gold</div><div>• Ruby</div><div>• Pendant: 3.7cm</div><div>• Chain: 16in</div><div>• Ruby size 2mm</div>,,,0,2020/03/18 11:28:27,"160194,160193,160192,160191,160190,160189,160188,160187",,,,,,,,,,,,,,,,,,https://s3-eu-west-1.amazonaws.com/clientfileuploads/prod_image/26/productimages/160196.jpg,,,,,,,,,
160197,Master SKU,EAN,5052979711154,Pearl arch hook earrings by Mounir,,GBP,1,"<div>Showstopping in their elegant simplicity, the arching line of these 14kt gold-filled earrings is perfectly complemented by a freshwater pearl.</div><div><br></div><div>Details</div><div>• 14kt gold-filled</div><div>• Pearl</div><div>• 14kt gold-filled earring hooks</div><div>• Dimensions: height 4.1cm x width 0.9cm</div>",,,,,,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Pearl arch hook earrings by Mounir,0,,,60.00,60.00,03/18/2020 11:39:26,31-December-2018,46,45,169,,,,,,,|46|45|169|,,,,,14kt gold-filled and pearl,,,,,,Mounir,Height 4.1cm x width 0.9cm,,,,,,,,,200,,,,,,,,,,Pearl arch hook earrings by Mounir pearls hooks ear earring,14kt gold-filled karat gold filled freshwater,jewellery accessory accessories jewels jewel fashion,semi precious semi-precious stone stones,,,true,"<div>Showstopping in their elegant simplicity, the arching line of these 14kt gold-filled earrings is perfectly complemented by a freshwater pearl.</div><div><br></div><div>Details</div><div>• 14kt gold-filled</div><div>• Pearl</div><div>• 14kt gold-filled earring hooks</div><div>• Dimensions: height 4.1cm x width 0.9cm</div>",,,0,2020/03/18 11:39:26,"160195,160175,160174,160173,160172,160171,160170",,,,,,,,,,,,,,,,,,https://s3-eu-west-1.amazonaws.com/clientfileuploads/prod_image/26/productimages/160197.jpg,,,,,,,,,
160198,Master SKU,EAN,5052979711161,Mini chrysophrase hook earrings by Le Fourbi De Capucine,,GBP,8,"<div>In keeping with Le Fourbi De Capucine’s emphasis on quality materials and appealing colour combinations, these hook earrings highlight the apple-green gleam of beads of chrysophrase.&nbsp;</div><div><br></div><div>Details</div><div>• 18kt gold-plated brass&nbsp;</div><div>• Chrysophrase</div><div>• 18kt gold-plated brass earring hooks</div><div>• 0.8cm drop</div><div>• 2.2cm</div>",,,,,,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Mini chrysophrase hook earrings by Le Fourbi De Capucine,0,,,35.00,35.00,03/18/2020 12:15:22,31-December-2018,46,45,169,,,,,,,|46|45|169|,,,,,18kt gold-plated brass and chrysophrase,,,,,,Le Fourbi De Capucine,"0.8cm drop, 2.2cm",,,,,,,,,900,,,,,,,,,,Mini chrysophrase hook earrings by Le Fourbi De Capucine,hooks ear earring 18kt gold-plated brass karat gold plated plate,material colour color colourful colours combination,bead beads jewellery jewels jewel fashion,accessory accessories,,true,"<div>In keeping with Le Fourbi De Capucine’s emphasis on quality materials and appealing colour combinations, these hook earrings highlight the apple-green gleam of beads of chrysophrase.&nbsp;</div><div><br></div><div>Details</div><div>• 18kt gold-plated brass&nbsp;</div><div>• Chrysophrase</div><div>• 18kt gold-plated brass earring hooks</div><div>• 0.8cm drop</div><div>• 2.2cm</div>",,,0,2020/03/18 12:15:22,"160199,160200,160201,160202,160203,160204,160207,",,,,,,,,,,,,,,,,,,https://s3-eu-west-1.amazonaws.com/clientfileuploads/prod_image/26/productimages/160198.jpg,,,,,,,,,
160199,Master SKU,EAN,5052979711178,Mini garnet hook earrings by Le Fourbi De Capucine,,GBP,8,"<div>In keeping with Le Fourbi De Capucine’s emphasis on quality materials and appealing colour combinations, these hook earrings highlight the colourful gleam of beads of garnet.&nbsp;</div><div><br></div><div>Details</div><div>• 18kt gold-plated brass&nbsp;</div><div>• Garnet</div><div>• 18kt gold-plated brass earring hooks</div><div>• 0.8cm drop</div><div>• 2.2cm</div>",,,,,,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Mini garnet hook earrings by Le Fourbi De Capucine,0,,,35.00,35.00,03/18/2020 13:49:24,31-December-2018,46,45,169,,,,,,,|46|45|169|,,,,,18kt gold-plated brass and garnet,,,,,,Le Fourbi De Capucine,"0.8cm drop, 2.2cm",,,,,,,,,900,,,,,,,,,,Mini garnet hook earrings by Le Fourbi De Capucine,garnets hook ear earring 18kt gold-plated brass karat gold plated plate,material color colour colourful colours combinations,beads bead jewellery jewel jewels accessory fashion accessories,semi semi-precious stones stone,,true,"<div>In keeping with Le Fourbi De Capucine’s emphasis on quality materials and appealing colour combinations, these hook earrings highlight the colourful gleam of beads of garnet.&nbsp;</div><div><br></div><div>Details</div><div>• 18kt gold-plated brass&nbsp;</div><div>• Garnet</div><div>• 18kt gold-plated brass earring hooks</div><div>• 0.8cm drop</div><div>• 2.2cm</div>",,,0,2020/03/18 13:49:24,"160198,160200,160201,160202,160203,160204,160207",,,,,,,,,,,,,,,,,,https://s3-eu-west-1.amazonaws.com/clientfileuploads/prod_image/26/productimages/160199.jpg,,,,,,,,,
160203,Master SKU,EAN,5052979711215,Carnelian teardrop hook earrings by Le Fourbi De Capucine,,GBP,2,"<div>In keeping with Le Fourbi De Capucine’s emphasis on quality materials and appealing colour combinations, these bright carnelian teardrops are surrounded by a cluster of contrasting glass beads.&nbsp;&nbsp;</div><div><br></div><div>Details</div><div>• 18kt gold-plated brass&nbsp;</div><div>• Carnelian</div><div>• Glass beads</div><div>• 18kt gold-plated sterling silver (vermeil) earring hooks</div><div>• 1cm drop</div><div>• 2.5cm with hook</div><div>• 1cm wide</div>",,,,,,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Carnelian teardrop hook earrings by Le Fourbi De Capucine,0,,,60.00,60.00,03/18/2020 14:12:31,31-December-2018,46,45,169,,,,,,,|46|45|169|,,,,,"18kt gold-plated brass, carnelian, glass beads",,,,,,Le Fourbi De Capucine,"1cm drop, 2.5cm with hook, 1cm wide",,,,,,,,,450,,,,,,,,,,Carnelian teardrop hook earrings by Le Fourbi De Capucine,hooks ear earring 18kt gold-plated brass karat gold plated plate,semi precious semi-precious stones stone,jewellery jewels jewel adornment fashion accessory accessories,tear drops clusters cluster,,true,"<div>In keeping with Le Fourbi De Capucine’s emphasis on quality materials and appealing colour combinations, these bright carnelian teardrops are surrounded by a cluster of contrasting glass beads.&nbsp;&nbsp;</div><div><br></div><div>Details</div><div>• 18kt gold-plated brass&nbsp;</div><div>• Carnelian</div><div>• Glass beads</div><div>• 18kt gold-plated sterling silver (vermeil) earring hooks</div><div>• 1cm drop</div><div>• 2.5cm with hook</div><div>• 1cm wide</div>",,,0,2020/03/18 14:12:31,"160204,160198,160199,160207,160209,160210,160211",,,,,,,,,,,,,,,,,,https://s3-eu-west-1.amazonaws.com/clientfileuploads/prod_image/26/productimages/160203.jpg,,,,,,,,,
160204,Master SKU,EAN,5052979711222,Green onyx teardrop hook earrings by Le Fourbi De Capucine,,GBP,3,"<div>In keeping with Le Fourbi De Capucine’s emphasis on quality materials and appealing colour combinations, these green onyx teardrops are surrounded by a cluster of complementary glass beads.&nbsp;&nbsp;</div><div><br></div><div>Details</div><div>• 18kt gold-plated brass&nbsp;</div><div>• Green onyx</div><div>• Glass beads</div><div>• 18kt gold-plated sterling silver (vermeil) earring hooks</div><div>• 1cm drop</div><div>• 2.5cm with hook</div><div>• 1cm wide</div>",,,,,,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Green onyx teardrop hook earrings by Le Fourbi De Capucine,0,,,60.00,60.00,03/18/2020 14:30:50,31-December-2018,46,45,169,,,,,,,|46|45|169|,,,,,"18kt gold-plated brass, green onyx, glass beads, 18kt gold-plated sterling silver (vermeil) earring hooks",,,,,,Le Fourbi De Capucine,"1cm drop, 2.5cm with hook, 1cm wide",,,,,,,,,640,,,,,,,,,,Green onyx teardrop hook earrings by Le Fourbi De Capucine,hooks teardrops drop drops ear earring,semi precious semi-precious stones stone,18kt gold-plated brass gold plated plate glass beads bead,18kt gold-plated sterling silver (vermeil) material colour color clusters cluster,,true,"<div>In keeping with Le Fourbi De Capucine’s emphasis on quality materials and appealing colour combinations, these green onyx teardrops are surrounded by a cluster of complementary glass beads.&nbsp;&nbsp;</div><div><br></div><div>Details</div><div>• 18kt gold-plated brass&nbsp;</div><div>• Green onyx</div><div>• Glass beads</div><div>• 18kt gold-plated sterling silver (vermeil) earring hooks</div><div>• 1cm drop</div><div>• 2.5cm with hook</div><div>• 1cm wide</div>",,,0,2020/03/18 14:30:50,"160203,160198,160199,160200,160201,160202,160207",,,,,,,,,,,,,,,,,,https://s3-eu-west-1.amazonaws.com/clientfileuploads/prod_image/26/productimages/160204.jpg,,,,,,,,,
